nCospec,nIndividualDups,nAllDupEvents,nJointDups,nXtinc,nHostSwitch,nLineageSort,codivs,dups,losses,cost,sdTime,mrDups,mrLosses,mrCost,mrTime,nH,nP,rB,pJ
146,3,1,1,0,0,122,146,1,107,117,2.7499823570251465,1,107,117,0.012021541595458984,50,20,2.0,0.2
360,43,6,5,0,0,390,364,5,377,427,12.731300592422485,6,375,435,0.5290098190307617,50,20,2.0,0.2
204,15,3,3,0,0,208,207,3,187,217,5.34911584854126,3,187,217,0.021431922912597656,50,20,2.0,0.2
147,17,5,5,0,0,140,147,5,119,169,4.7404258251190186,5,119,169,0.05058550834655762,50,20,2.0,0.2
217,12,2,2,0,0,196,218,2,175,195,2.8826427459716797,2,175,195,0.014341115951538086,50,20,2.0,0.2
148,12,4,3,0,0,138,148,4,122,162,4.894148349761963,5,120,170,0.045789480209350586,50,20,2.0,0.2
278,27,6,6,0,0,253,282,6,236,296,5.625301122665405,6,236,296,0.13957762718200684,50,20,2.0,0.2
227,16,4,4,0,0,190,228,3,182,212,6.973779916763306,3,182,212,0.025203466415405273,50,20,2.0,0.2
194,9,3,3,0,0,180,196,3,163,193,3.4181771278381348,3,163,193,0.025918960571289062,50,20,2.0,0.2
163,18,4,4,0,0,163,164,4,148,188,3.8491387367248535,4,148,188,0.02156209945678711,50,20,2.0,0.2
187,20,7,5,0,0,179,192,7,154,224,4.2371838092803955,6,165,225,0.32959437370300293,50,20,2.0,0.2
186,16,6,4,0,0,185,187,6,164,224,3.2453291416168213,7,162,232,0.16339635848999023,50,20,2.0,0.2
245,33,8,7,0,0,255,250,7,233,303,7.315568447113037,7,233,303,0.13714909553527832,50,20,2.0,0.2
184,15,5,5,0,0,203,186,5,187,237,2.3628923892974854,5,187,237,0.04073905944824219,50,20,2.0,0.2
104,5,2,2,0,0,133,105,2,84,104,3.405592441558838,2,84,104,0.011120796203613281,50,20,2.0,0.2
222,21,7,7,0,0,215,225,7,194,264,7.200347661972046,8,193,273,0.329498291015625,50,20,2.0,0.2
162,7,2,2,0,0,171,163,2,156,176,2.150261878967285,3,154,184,0.01290440559387207,50,20,2.0,0.2
217,18,5,5,0,0,181,220,5,157,207,6.822890758514404,5,157,207,0.025403738021850586,50,20,2.0,0.2
159,7,4,2,0,0,165,160,4,148,188,1.7447428703308105,4,148,188,0.02535104751586914,50,20,2.0,0.2
206,18,5,4,0,0,211,206,4,185,225,7.2678399085998535,4,185,225,0.02495098114013672,50,20,2.0,0.2
145,1,1,0,0,0,151,145,1,131,141,4.443899869918823,1,131,141,0.011693716049194336,50,20,2.0,0.2
234,25,9,9,0,0,212,235,9,203,293,7.651643991470337,9,203,293,2.8833537101745605,50,20,2.0,0.2
231,15,3,3,0,0,216,235,3,202,232,4.882871389389038,3,202,232,0.01836991310119629,50,20,2.0,0.2
201,19,5,4,0,0,220,202,5,214,264,3.7401089668273926,6,212,272,0.09446382522583008,50,20,2.0,0.2
172,6,4,2,0,0,162,173,4,149,189,5.594096422195435,4,149,189,0.05851936340332031,50,20,2.0,0.2
142,15,6,5,0,0,170,142,6,146,206,2.678835153579712,6,146,206,0.27620720863342285,50,20,2.0,0.2
158,4,2,1,0,0,156,158,2,136,156,1.9827072620391846,2,136,156,0.013039112091064453,50,20,2.0,0.2
176,0,0,0,0,0,158,176,0,147,147,0.012530803680419922,0,147,147,0.010073423385620117,50,20,2.0,0.2
140,6,2,1,0,0,136,140,2,123,143,4.3712990283966064,2,123,143,0.014833211898803711,50,20,2.0,0.2
239,17,3,3,0,0,233,241,2,227,247,0.29204344749450684,2,227,247,0.012830018997192383,50,20,2.0,0.2
208,11,3,3,0,0,198,210,3,178,208,5.291020393371582,3,178,208,0.0171964168548584,50,20,2.0,0.2
416,35,5,5,0,0,384,420,4,359,399,9.536820888519287,4,359,399,0.039148569107055664,50,20,2.0,0.2
233,24,6,6,0,0,190,233,6,169,229,6.8346850872039795,6,169,229,0.03309202194213867,50,20,2.0,0.2
94,5,2,2,0,0,116,94,2,91,111,3.855557441711426,2,91,111,0.02012157440185547,50,20,2.0,0.2
141,8,5,1,0,0,158,141,5,136,186,2.879523754119873,5,136,186,0.16726231575012207,50,20,2.0,0.2
240,31,5,5,0,0,271,245,5,243,293,10.071653366088867,5,243,293,0.0565340518951416,50,20,2.0,0.2
176,20,6,6,0,0,188,177,6,158,218,4.46204948425293,7,156,226,0.0700676441192627,50,20,2.0,0.2
257,30,7,6,0,0,256,261,6,228,288,8.959125280380249,6,228,288,0.03588128089904785,50,20,2.0,0.2
124,4,2,1,0,0,141,125,2,126,146,1.4794316291809082,2,126,146,0.017117738723754883,50,20,2.0,0.2
226,18,7,5,0,0,184,230,6,163,223,2.773148775100708,6,163,223,0.04143977165222168,50,20,2.0,0.2
145,14,6,4,0,0,186,147,5,151,201,2.116814136505127,5,151,201,0.05062437057495117,50,20,2.0,0.2
167,23,6,5,0,0,174,169,5,153,203,4.420266151428223,5,153,203,0.0699160099029541,50,20,2.0,0.2
176,13,3,3,0,0,197,180,2,182,202,4.731998682022095,2,182,202,0.014872074127197266,50,20,2.0,0.2
107,6,4,2,0,0,122,107,4,96,136,4.291744947433472,4,96,136,0.017945051193237305,50,20,2.0,0.2
150,9,4,1,0,0,145,151,4,132,172,2.6752431392669678,4,132,172,0.07632255554199219,50,20,2.0,0.2
135,6,2,2,0,0,126,135,2,106,126,2.951216697692871,2,106,126,0.01047825813293457,50,20,2.0,0.2
134,10,5,5,0,0,164,135,5,146,196,2.993119478225708,5,146,196,0.0715937614440918,50,20,2.0,0.2
178,0,0,0,0,0,153,178,0,143,143,0.012673377990722656,0,143,143,0.010298013687133789,50,20,2.0,0.2
207,3,2,1,0,0,169,207,2,152,172,2.3382558822631836,2,152,172,0.017696380615234375,50,20,2.0,0.2
157,26,7,7,0,0,162,163,7,133,203,4.71858024597168,5,154,204,0.05845189094543457,50,20,2.0,0.2
209,6,2,2,0,0,168,209,2,155,175,5.8505332469940186,2,155,175,0.015384197235107422,50,20,2.0,0.2
193,12,4,4,0,0,186,195,4,166,206,2.970787525177002,4,166,206,0.02391815185546875,50,20,2.0,0.2
154,12,4,4,0,0,162,155,4,150,190,2.147714138031006,6,144,204,0.1706700325012207,50,20,2.0,0.2
98,3,2,1,0,0,132,100,1,100,110,0.14639067649841309,1,100,110,0.008829355239868164,50,20,2.0,0.2
198,39,6,6,0,0,224,203,5,206,256,5.261600732803345,6,203,263,0.05006814002990723,50,20,2.0,0.2
191,18,5,5,0,0,197,193,5,176,226,7.140359401702881,6,175,235,0.0580904483795166,50,20,2.0,0.2
148,10,5,3,0,0,163,151,5,143,193,4.954936504364014,5,143,193,0.13126850128173828,50,20,2.0,0.2
192,18,5,4,0,0,192,193,4,180,220,5.5072667598724365,5,173,223,0.0417943000793457,50,20,2.0,0.2
151,8,5,2,0,0,149,153,3,132,162,5.302971839904785,3,132,162,0.03124547004699707,50,20,2.0,0.2
142,16,6,4,0,0,147,142,6,133,193,4.827762842178345,6,133,193,0.5300285816192627,50,20,2.0,0.2
197,17,5,4,0,0,177,197,5,160,210,5.350093841552734,5,160,210,0.03459596633911133,50,20,2.0,0.2
108,35,5,5,0,0,111,108,5,98,148,5.178230047225952,5,98,148,0.01401066780090332,50,20,2.0,0.2
218,22,5,5,0,0,249,223,3,230,260,6.39411187171936,3,230,260,0.035732269287109375,50,20,2.0,0.2
169,20,3,3,0,0,207,170,3,188,218,2.7334022521972656,3,188,218,0.011850595474243164,50,20,2.0,0.2
235,26,4,4,0,0,225,235,4,220,260,8.380602836608887,4,220,260,0.07631707191467285,50,20,2.0,0.2
307,53,10,10,0,0,295,314,10,273,373,11.304414987564087,10,273,373,0.45356011390686035,50,20,2.0,0.2
137,15,3,3,0,0,129,137,3,119,149,3.587148427963257,3,119,149,0.05909538269042969,50,20,2.0,0.8
212,34,3,3,0,0,213,214,3,197,227,7.325436592102051,3,197,227,0.035590410232543945,50,20,2.0,0.8
214,31,3,3,0,0,208,216,3,181,211,9.757936477661133,3,181,211,0.042375802993774414,50,20,2.0,0.8
429,151,4,4,0,0,455,442,4,427,467,36.27865552902222,4,427,467,0.04193902015686035,50,20,2.0,0.8
180,25,3,3,0,0,162,184,3,142,172,4.668239116668701,3,142,172,0.04883766174316406,50,20,2.0,0.8
81,13,3,3,0,0,102,81,3,78,108,3.3921546936035156,3,78,108,0.05855846405029297,50,20,2.0,0.8
336,122,9,9,0,0,342,346,9,318,408,19.44769811630249,10,314,414,3.036752939224243,50,20,2.0,0.8
1753,482,7,7,0,0,1723,1809,9,1595,1685,164.22496151924133,8,1600,1680,7.431398868560791,50,20,2.0,0.8
259,20,2,2,0,0,264,259,2,259,279,7.789433240890503,2,259,279,0.03300642967224121,50,20,2.0,0.8
216,86,5,5,0,0,217,224,5,181,231,12.131400108337402,6,177,237,0.05894279479980469,50,20,2.0,0.8
406,120,8,8,0,0,381,417,8,357,437,30.121925115585327,9,356,446,0.8295586109161377,50,20,2.0,0.8
342,53,4,4,0,0,312,346,4,300,340,18.392615795135498,4,300,340,0.18758296966552734,50,20,2.0,0.8
191,72,4,4,0,0,186,193,4,167,207,11.842562437057495,4,167,207,0.05196785926818848,50,20,2.0,0.8
989,137,4,4,0,0,954,1005,6,910,970,61.66459345817566,4,920,960,0.4914529323577881,50,20,2.0,0.8
130,18,4,4,0,0,139,131,4,119,159,3.243177890777588,4,119,159,0.035260915756225586,50,20,2.0,0.8
863,235,5,5,0,0,837,887,5,785,835,67.7159914970398,5,785,835,0.6152017116546631,50,20,2.0,0.8
306,55,5,5,0,0,325,309,5,307,357,16.47044348716736,5,307,357,0.18664336204528809,50,20,2.0,0.8
234,46,4,4,0,0,224,235,4,208,248,11.507578134536743,4,208,248,0.03542661666870117,50,20,2.0,0.8
347,93,7,7,0,0,346,355,7,328,398,19.140663623809814,7,328,398,0.4478878974914551,50,20,2.0,0.8
918,210,5,5,0,0,936,947,5,875,925,71.27442908287048,5,875,925,0.46250367164611816,50,20,2.0,0.8
261,41,4,4,0,0,251,265,4,227,267,11.16411805152893,5,225,275,0.20904231071472168,50,20,2.0,0.8
282,25,2,2,0,0,283,286,2,260,280,11.948596954345703,2,260,280,0.03361201286315918,50,20,2.0,0.8
413,90,6,6,0,0,370,418,6,354,414,23.980361461639404,7,352,422,0.5232746601104736,50,20,2.0,0.8
120,0,0,0,0,0,119,120,0,104,104,0.011209249496459961,0,104,104,0.00974273681640625,50,20,2.0,0.8
276,52,4,4,0,0,307,281,4,297,337,12.295697689056396,5,295,345,0.17207574844360352,50,20,2.0,0.8
598,98,4,4,0,0,606,612,4,573,613,35.90277171134949,4,573,613,0.14356184005737305,50,20,2.0,0.8
4802,1532,9,9,0,0,4859,4946,15,4466,4616,523.6742308139801,14,4451,4591,26.12476944923401,50,20,2.0,0.8
183,52,7,7,0,0,208,193,7,171,241,8.135767698287964,8,169,249,0.6406810283660889,50,20,2.0,0.8
94,3,1,1,0,0,99,94,1,86,96,3.2575132846832275,1,86,96,0.018241167068481445,50,20,2.0,0.8
144,38,3,3,0,0,162,148,3,136,166,7.034052133560181,3,136,166,0.053560495376586914,50,20,2.0,0.8
430,64,4,4,0,0,438,440,4,406,446,24.539366960525513,4,406,446,0.06818580627441406,50,20,2.0,0.8
377,95,7,6,0,0,347,381,7,328,398,22.548495531082153,8,326,406,0.32858777046203613,50,20,2.0,0.8
173,19,3,3,0,0,202,176,3,190,220,4.2515785694122314,4,186,226,0.07890605926513672,50,20,2.0,0.8
409,81,4,4,0,0,432,417,4,411,451,24.654537677764893,4,411,451,0.1103219985961914,50,20,2.0,0.8
353,66,3,3,0,0,347,363,3,324,354,17.256964921951294,3,324,354,0.04516720771789551,50,20,2.0,0.8
196,22,3,3,0,0,216,199,3,200,230,6.644742488861084,3,200,230,0.07116985321044922,50,20,2.0,0.8
381,67,4,4,0,0,345,388,4,320,360,21.332683086395264,4,320,360,0.08420228958129883,50,20,2.0,0.8
1994,645,8,8,0,0,2122,2061,10,1962,2062,204.3854625225067,9,1968,2058,140.50660133361816,50,20,2.0,0.8
202,138,6,6,0,0,223,208,6,200,260,17.416175603866577,7,199,269,0.04597020149230957,50,20,2.0,0.8
528,105,5,5,0,0,491,534,5,475,525,35.575575828552246,6,471,531,0.5140461921691895,50,20,2.0,0.8
180,69,5,5,0,0,200,185,5,175,225,9.214720726013184,5,175,225,0.08071064949035645,50,20,2.0,0.8
291,41,3,3,0,0,297,291,3,289,319,13.510074853897095,3,289,319,0.03788185119628906,50,20,2.0,0.8
282,58,5,5,0,0,290,289,5,268,318,13.918531894683838,5,268,318,0.1839289665222168,50,20,2.0,0.8
148,10,3,3,0,0,155,150,3,133,163,3.0552470684051514,3,133,163,0.02924513816833496,50,20,2.0,0.8
280,48,4,4,0,0,250,285,4,228,268,14.762311220169067,4,228,268,0.06528973579406738,50,20,2.0,0.8
551,162,6,6,0,0,597,572,6,552,612,40.34659028053284,7,551,621,1.3624107837677002,50,20,2.0,0.8
327,80,5,5,0,0,309,329,5,299,349,18.596961736679077,5,299,349,0.1151280403137207,50,20,2.0,0.8
856,743,9,9,0,0,882,919,12,707,827,102.18360376358032,11,708,818,1.6605103015899658,50,20,2.0,0.8
214,51,4,4,0,0,190,215,4,168,208,9.916860103607178,4,168,208,0.08748030662536621,50,20,2.0,0.8
437,44,3,3,0,0,382,441,3,370,400,24.567476749420166,4,368,408,0.08690857887268066,50,20,2.0,0.8
682,100,4,4,0,0,715,689,4,701,741,34.442545652389526,4,701,741,0.3932974338531494,50,20,2.0,0.8
162,35,6,6,0,0,154,164,6,134,194,7.156190872192383,6,134,194,0.18058037757873535,50,20,2.0,0.8
70,26,2,2,0,0,82,73,2,58,78,4.046799898147583,2,58,78,0.011712312698364258,50,20,2.0,0.8
235,39,3,3,0,0,239,237,3,220,250,11.647427558898926,3,220,250,0.040572404861450195,50,20,2.0,0.8
240,76,6,6,0,0,257,246,6,226,286,13.484209299087524,6,226,286,0.22911357879638672,50,20,2.0,0.8
144,28,5,5,0,0,159,146,5,137,187,4.998785018920898,5,137,187,0.09430789947509766,50,20,2.0,0.8
233,35,4,4,0,0,257,236,4,232,272,10.87502932548523,4,232,272,0.11118507385253906,50,20,2.0,0.8
251,69,5,5,0,0,224,258,5,200,250,13.264710426330566,5,200,250,0.08244180679321289,50,20,2.0,0.8
131,9,2,2,0,0,160,131,2,138,158,3.4657046794891357,2,138,158,0.016989707946777344,50,20,2.0,0.8
1297,774,7,7,0,0,1290,1362,11,1112,1222,147.23176312446594,9,1124,1214,0.631476640701294,50,20,2.0,0.8
127,3,1,1,0,0,142,128,1,111,121,2.4868006706237793,1,111,121,0.010680198669433594,50,20,2.0,0.8
321,54,4,4,0,0,338,331,4,313,353,15.148369550704956,4,313,353,0.4325387477874756,50,20,2.0,0.8
288,114,6,6,0,0,315,297,6,288,348,20.692718505859375,6,288,348,0.48845863342285156,50,20,2.0,0.8
1301,650,10,10,0,0,1292,1340,12,1201,1321,131.229984998703,10,1208,1308,13.487611055374146,50,20,2.0,0.8
212,14,1,1,0,0,208,213,1,203,213,1.3840243816375732,1,203,213,0.013221025466918945,50,20,2.0,0.8
257,58,6,6,0,0,287,269,6,247,307,12.902910470962524,7,246,316,0.3681373596191406,50,20,2.0,0.8
584,139,5,5,0,0,586,596,5,561,611,44.8556592464447,5,561,611,1.177793025970459,50,20,2.0,0.8
220,12,1,1,0,0,197,221,1,180,190,6.657557487487793,1,180,190,0.014216899871826172,50,20,2.0,0.8
333,49,3,3,0,0,362,343,3,340,370,14.76865816116333,3,340,370,0.04335474967956543,50,20,2.0,0.8
220,46,3,3,0,0,226,227,3,195,225,10.944860935211182,3,195,225,0.020739316940307617,50,20,2.0,0.8
2198,509,7,7,0,0,2177,2246,11,2049,2159,182.78303480148315,8,2061,2141,3.4575095176696777,50,20,2.0,0.8
450,127,7,7,0,0,470,471,7,416,486,32.56447219848633,8,410,490,2.6913864612579346,50,20,2.0,0.8
2053,295,5,5,0,0,2082,2080,6,2017,2077,126.41853833198547,5,2026,2076,0.6508982181549072,50,20,2.0,0.8
361,33,2,2,0,0,331,368,2,313,333,16.81633448600769,2,313,333,0.02536463737487793,50,20,2.0,0.8
501,172,7,7,0,0,519,522,8,472,552,40.87893104553223,7,477,547,1.6365299224853516,50,20,2.0,0.8
631,943,8,8,0,0,621,660,11,535,645,119.19080710411072,10,533,633,0.1463468074798584,50,20,2.0,0.8
198,24,3,3,0,0,210,198,3,193,223,7.136662006378174,3,193,223,0.07081723213195801,50,20,2.0,0.8
691,151,7,7,0,0,684,715,7,633,703,51.26448178291321,7,633,703,5.767314672470093,50,20,2.0,0.8
219,159,5,5,0,0,271,234,5,225,275,24.606598377227783,6,220,280,0.08515524864196777,50,20,2.0,0.8
404,128,7,7,0,0,374,409,7,360,430,22.505573272705078,7,360,430,0.19914817810058594,50,20,2.0,0.8
259,31,3,3,0,0,235,260,3,230,260,10.780468225479126,4,228,268,0.05036330223083496,50,20,2.0,0.8
814,166,5,5,0,0,739,830,5,704,754,56.49709129333496,5,704,754,1.6368308067321777,50,20,2.0,0.8
569,202,6,6,0,0,633,577,6,614,674,44.83658003807068,7,612,682,0.42879295349121094,50,20,2.0,0.8
1295,220,5,5,0,0,1230,1313,6,1184,1244,82.48039078712463,5,1188,1238,0.3237650394439697,50,20,2.0,0.8
375,42,3,3,0,0,364,378,3,355,385,10.65256404876709,3,355,385,0.09761309623718262,50,20,2.0,0.8
1209,550,7,7,0,0,1132,1254,9,1003,1093,102.23527073860168,9,1003,1093,0.9198770523071289,50,20,2.0,0.8
839,151,6,6,0,0,844,843,6,835,895,43.442853927612305,7,829,899,59.50057816505432,50,20,2.0,0.8
1473,435,9,9,0,0,1481,1520,12,1377,1497,138.8477020263672,9,1386,1476,36.961567401885986,50,20,2.0,0.8
1748,227,5,5,0,0,1755,1769,6,1706,1766,73.76003766059875,5,1715,1765,0.8855972290039062,50,20,2.0,0.8
294,147,7,7,0,0,301,304,8,276,356,20.338203191757202,7,281,351,0.46503376960754395,50,20,2.0,0.8
225,58,4,4,0,0,232,235,4,211,251,10.56842851638794,4,211,251,0.21488642692565918,50,20,2.0,0.8
316,78,6,6,0,0,325,330,6,288,348,21.53997540473938,7,284,354,0.3684101104736328,50,20,2.0,0.8
409,134,8,8,0,0,426,417,8,410,490,25.198542594909668,9,409,499,17.877933263778687,50,20,2.0,0.8
293,59,4,4,0,0,294,298,4,276,316,14.394052743911743,4,276,316,0.08997511863708496,50,20,2.0,0.8
244,14,1,1,0,0,263,244,1,257,267,1.6192309856414795,1,257,267,0.013897418975830078,50,20,2.0,0.8
303,54,4,4,0,0,308,311,4,279,319,15.349966049194336,4,279,319,0.1515815258026123,50,20,2.0,0.8
332,76,6,6,0,0,316,344,6,274,334,18.15447163581848,7,273,343,0.22280049324035645,50,20,2.0,0.8
226,27,2,2,0,0,237,229,2,221,241,10.924352407455444,2,221,241,0.024353981018066406,50,20,2.0,0.8
125,8,2,2,0,0,111,126,2,84,104,3.930741786956787,2,84,104,0.013349771499633789,50,20,2.0,0.8
2475,397,6,6,0,0,2390,2515,8,2285,2365,188.36324000358582,8,2281,2361,0.6741127967834473,50,20,2.0,0.8
987,57,3,3,0,0,955,997,3,844,874,109.15885782241821,3,844,874,0.3841123580932617,50,100,2.0,0.5
2180,407,7,7,0,0,2094,2229,8,1948,2028,296.8048758506775,8,1948,2028,328.3217406272888,50,100,2.0,0.5
729,139,6,6,0,0,697,741,6,575,635,80.41472673416138,6,575,635,6.4746198654174805,50,100,2.0,0.5
1688,248,6,6,0,0,1741,1722,6,1632,1692,201.95208835601807,6,1632,1692,38.108906269073486,50,100,2.0,0.5
1305,122,2,2,0,0,1308,1320,2,1256,1276,69.91328525543213,2,1256,1276,0.1665353775024414,50,100,2.0,0.5
1482,300,7,7,0,0,1455,1521,7,1323,1393,179.85892295837402,7,1323,1393,214.16161179542542,50,100,2.0,0.5
1081,268,6,6,0,0,1103,1115,6,972,1032,146.11859917640686,6,972,1032,4.07034158706665,50,100,2.0,0.5
808,33,2,2,0,0,764,814,2,673,693,85.3663604259491,2,673,693,0.1766035556793213,50,100,2.0,0.5
1287,168,4,4,0,0,1299,1308,4,1208,1248,119.4647765159607,4,1208,1248,2.8769514560699463,50,100,2.0,0.5
1099,179,6,6,0,0,1020,1124,6,920,980,124.41720247268677,6,920,980,9.402986288070679,50,100,2.0,0.5
2654,228,3,3,0,0,2578,2668,5,2512,2562,183.08886051177979,4,2524,2564,0.2808406352996826,50,100,2.0,0.5
1381,228,6,6,0,0,1460,1404,7,1346,1416,162.6353406906128,7,1346,1416,20.436128854751587,50,100,2.0,0.5
1345,169,4,4,0,0,1403,1369,4,1258,1298,156.33746695518494,5,1256,1306,0.5910062789916992,50,100,2.0,0.5
1296,241,7,7,0,0,1330,1319,7,1212,1282,172.78006052970886,9,1208,1298,11.457884550094604,50,100,2.0,0.5
737,118,4,4,0,0,717,748,4,598,638,81.99484324455261,4,598,638,0.28902459144592285,50,100,2.0,0.5
997,190,8,8,0,0,999,1007,8,905,985,117.62987422943115,9,902,992,48.54669451713562,50,100,2.0,0.5
2344,301,5,5,0,0,2407,2376,6,2316,2376,258.3423762321472,5,2321,2371,29.106669902801514,50,100,2.0,0.5
1726,237,4,4,0,0,1754,1750,4,1690,1730,165.83356022834778,4,1690,1730,0.6441409587860107,50,100,2.0,0.5
3289,530,6,6,0,0,3261,3343,7,3142,3212,419.172420501709,7,3138,3208,117.55016732215881,50,100,2.0,0.5
1396,194,4,4,0,0,1384,1414,4,1305,1345,161.60294818878174,4,1305,1345,1.6566658020019531,50,100,2.0,0.5
4250,805,8,8,0,0,4223,4346,13,3971,4101,557.1243560314178,10,3982,4082,6499.214386701584,50,100,2.0,0.5
832,148,6,6,0,0,900,854,6,752,812,102.83480143547058,7,751,821,5.95410680770874,50,100,2.0,0.5
1043,102,3,3,0,0,1012,1058,4,923,963,91.12435531616211,4,923,963,0.6208724975585938,50,100,2.0,0.5
981,185,3,3,0,0,990,998,3,917,947,105.32937216758728,3,917,947,0.16015386581420898,50,100,2.0,0.5
1888,481,9,9,0,0,1936,1930,9,1828,1918,213.50393342971802,10,1819,1919,181.71902227401733,50,100,2.0,0.5
1327,153,5,5,0,0,1391,1338,5,1307,1357,137.30056238174438,5,1307,1357,8.629583597183228,50,100,2.0,0.5
667,105,5,5,0,0,690,671,5,616,666,68.0067527294159,5,616,666,0.51666259765625,50,100,2.0,0.5
845,0,0,0,0,0,806,845,0,724,724,0.03754162788391113,0,724,724,0.03454875946044922,50,100,2.0,0.5
781,9,1,1,0,0,755,781,1,667,677,76.88429999351501,1,667,677,0.05214548110961914,50,100,2.0,0.5
2317,394,6,6,0,0,2340,2361,8,2198,2278,274.944052696228,6,2215,2275,235.9053237438202,50,100,2.0,0.5
846,60,3,3,0,0,818,850,3,722,752,89.87192702293396,3,722,752,0.2833096981048584,50,100,2.0,0.5
3456,474,5,5,0,0,3544,3519,6,3391,3451,387.1303355693817,5,3398,3448,6.85422420501709,50,100,2.0,0.5
2102,227,4,4,0,0,2087,2129,5,2000,2050,181.70719623565674,4,2006,2046,49.66947865486145,50,100,2.0,0.5
3303,464,5,5,0,0,3355,3352,7,3216,3286,384.3142399787903,7,3216,3286,12.936315059661865,50,100,2.0,0.5
1885,228,5,5,0,0,1885,1903,6,1811,1871,197.85042643547058,6,1811,1871,127.64562654495239,50,100,2.0,0.5
940,66,2,2,0,0,943,945,2,864,884,100.23789715766907,2,864,884,0.12407445907592773,50,100,2.0,0.5
631,118,4,3,0,0,604,639,4,523,563,58.67201209068298,4,523,563,0.9814951419830322,50,100,2.0,0.5
696,33,2,2,0,0,717,705,2,586,606,59.90228009223938,2,586,606,0.0894317626953125,50,100,2.0,0.5
737,10,1,1,0,0,729,739,1,609,619,57.04662847518921,1,609,619,0.06894063949584961,50,100,2.0,0.5
1167,85,3,3,0,0,1211,1173,3,1147,1177,87.36406397819519,3,1147,1177,0.4761190414428711,50,100,2.0,0.5
1084,88,3,3,0,0,1068,1094,3,1012,1042,74.29465293884277,3,1012,1042,2.8433966636657715,50,100,2.0,0.5
1095,166,4,4,0,0,1067,1107,4,972,1012,128.40413331985474,6,966,1026,3.2135231494903564,50,100,2.0,0.5
1067,101,3,3,0,0,1048,1078,3,994,1024,103.11246275901794,4,990,1030,0.18554925918579102,50,100,2.0,0.5
696,64,2,2,0,0,707,700,2,620,640,84.23604822158813,2,620,640,0.15173745155334473,50,100,2.0,0.5
2941,444,7,7,0,0,2881,2999,8,2713,2793,372.7654881477356,7,2717,2787,144.64333510398865,50,100,2.0,0.5
1188,117,4,4,0,0,1187,1205,4,1080,1120,128.40353345870972,5,1075,1125,3.448237895965576,50,100,2.0,0.5
875,86,4,4,0,0,838,883,4,735,775,100.33023476600647,4,735,775,1.1809446811676025,50,100,2.0,0.5
955,89,4,4,0,0,848,957,4,757,797,98.37227177619934,4,757,797,1.1488008499145508,50,100,2.0,0.5
682,101,3,3,0,0,603,686,3,515,545,74.38156867027283,3,515,545,0.12656259536743164,50,100,2.0,0.5
666,188,6,6,0,0,739,679,6,636,696,75.95526957511902,6,636,696,0.36434412002563477,50,100,2.0,0.5
913,80,3,3,0,0,955,926,3,836,866,97.85378813743591,3,836,866,0.5527079105377197,50,100,2.0,0.5
1256,131,3,3,0,0,1319,1274,4,1244,1284,86.20602440834045,4,1244,1284,0.8723762035369873,50,100,2.0,0.5
831,52,3,3,0,0,839,833,3,758,788,106.63235259056091,3,758,788,0.7315714359283447,50,100,2.0,0.5
704,31,2,2,0,0,760,704,2,631,651,73.87581086158752,2,631,651,0.16743135452270508,50,100,2.0,0.5
599,185,4,4,0,0,630,610,4,580,620,66.07796907424927,4,580,620,0.1734621524810791,50,100,2.0,0.5
2944,379,4,4,0,0,2998,2980,6,2893,2953,297.76754450798035,4,2910,2950,1.7563278675079346,50,100,2.0,0.5
2138,369,4,4,0,0,2162,2173,6,2048,2108,180.4551887512207,5,2053,2103,0.3029041290283203,50,100,2.0,0.5
1628,176,3,3,0,0,1627,1650,4,1527,1567,209.21341156959534,3,1534,1564,0.3536193370819092,50,100,2.0,0.5
944,325,8,8,0,0,983,972,9,834,924,107.96731805801392,8,842,922,31.919744968414307,50,100,2.0,0.5
1115,121,4,4,0,0,1092,1138,4,969,1009,119.74586296081543,4,969,1009,3.1707725524902344,50,100,2.0,0.5
1075,65,2,2,0,0,1078,1077,2,997,1017,121.58040761947632,2,997,1017,0.20972943305969238,50,100,2.0,0.5
